fips,population,county,state,old_rate,rate
38085,4153,Sioux County,North Dakota,-6.140139658,-0.061401397
38087,727,Slope County,North Dakota,-2.888583219,-0.028885832
38089,24199,Stark County,North Dakota,39.03880326,0.390388033
38091,1975,Steele County,North Dakota,-8.962025316,-0.089620253
38093,21100,Stutsman County,North Dakota,2.336492891,0.023364929
38095,2246,Towner County,North Dakota,-3.739982191,-0.037399822
38097,8121,Traill County,North Dakota,-1.526905554,-0.015269056
38099,11119,Walsh County,North Dakota,-5.000449681,-0.050004497
38101,61675,Ward County,North Dakota,13.36684232,0.133668423
38103,4207,Wells County,North Dakota,-5.348229142,-0.053482291
38105,22398,Williams County,North Dakota,82.828824,0.82828824
39001,28550,Adams County,Ohio,-3.758318739,-0.037583187
39003,106331,Allen County,Ohio,-3.879395473,-0.038793955
39005,53139,Ashland County,Ohio,-1.302245055,-0.013022451
39007,101497,Ashtabula County,Ohio,-3.865138871,-0.038651389
39009,64757,Athens County,Ohio,-3.59188968,-0.035918897
39011,45949,Auglaize County,Ohio,1.029402163,0.010294022
39013,70400,Belmont County,Ohio,-5.544034091,-0.055440341
39015,44846,Brown County,Ohio,-2.608928333,-0.026089283
39017,368130,Butler County,Ohio,6.037812729,0.060378127
39019,28836,Carroll County,Ohio,-7.334581773,-0.073345818
39021,40097,Champaign County,Ohio,-3.449135846,-0.034491358
39023,138333,Clark County,Ohio,-1.685787195,-0.016857872
39025,197363,Clermont County,Ohio,5.694076397,0.056940764
39027,42040,Clinton County,Ohio,-0.052331113,-0.000523311
39029,107841,Columbiana County,Ohio,-5.530364147,-0.055303641
39031,36901,Coshocton County,Ohio,-0.783176608,-0.007831766
39033,43784,Crawford County,Ohio,-4.017449297,-0.040174493
39035,1280122,Cuyahoga County,Ohio,-1.19558917,-0.011955892
39037,52959,Darke County,Ohio,-2.035536925,-0.020355369
39039,39037,Defiance County,Ohio,-1.923815867,-0.019238159
39041,174214,Delaware County,Ohio,22.90860666,0.229086067
39043,77079,Erie County,Ohio,-1.890268426,-0.018902684
39045,146156,Fairfield County,Ohio,8.73381866,0.087338187
39047,29030,Fayette County,Ohio,-0.272132277,-0.002721323
39049,1163414,Franklin County,Ohio,13.78640793,0.137864079
39051,42698,Fulton County,Ohio,0.035130451,0.000351305
39053,30934,Gallia County,Ohio,-5.540828861,-0.055408289
39055,93389,Geauga County,Ohio,2.150146163,0.021501462
39057,161573,Greene County,Ohio,3.956725443,0.039567254
39059,40087,Guernsey County,Ohio,-4.113553022,-0.04113553
39061,802374,Hamilton County,Ohio,3.522671472,0.035226715
39063,74782,Hancock County,Ohio,0.184536386,0.001845364
39065,32058,Hardin County,Ohio,-4.248549504,-0.042485495
39067,15864,Harrison County,Ohio,-8.705244579,-0.087052446
39069,28215,Henry County,Ohio,-1.959950381,-0.019599504
39071,43589,Highland County,Ohio,-0.624010645,-0.006240106
39073,29380,Hocking County,Ohio,-4.52688904,-0.04526889
39075,42366,Holmes County,Ohio,4.383231837,0.043832318
39077,59626,Huron County,Ohio,-1.779425083,-0.017794251
39079,33225,Jackson County,Ohio,-1.721595184,-0.017215952
39081,69709,Jefferson County,Ohio,-6.39802608,-0.063980261
39083,60921,Knox County,Ohio,2.954646181,0.029546462
39085,230041,Lake County,Ohio,1.113714512,0.011137145
39087,62450,Lawrence County,Ohio,-6.741393114,-0.067413931
39089,166492,Licking County,Ohio,7.223770511,0.072237705
39091,45858,Logan County,Ohio,0.636748223,0.006367482
39093,301356,Lorain County,Ohio,3.851922643,0.038519226
39095,441815,Lucas County,Ohio,-2.384708532,-0.023847085
39097,43435,Madison County,Ohio,0.895591113,0.008955911
39099,238823,Mahoning County,Ohio,-4.274713909,-0.042747139
39101,66501,Marion County,Ohio,-1.71726741,-0.017172674
39103,172332,Medina County,Ohio,5.882830815,0.058828308
39105,23770,Meigs County,Ohio,-6.562894405,-0.065628944
39107,40814,Mercer County,Ohio,4.199539374,0.041995394
39109,102506,Miami County,Ohio,6.114764014,0.06114764
39111,14642,Monroe County,Ohio,-8.584892774,-0.085848928
39113,535153,Montgomery County,Ohio,0.402875439,0.004028754
39115,15054,Morgan County,Ohio,-8.316726451,-0.083167265
39117,34827,Morrow County,Ohio,0.353174261,0.003531743
39119,86074,Muskingum County,Ohio,0.390361782,0.003903618
39121,14645,Noble County,Ohio,-3.618982588,-0.036189826
39123,41428,Ottawa County,Ohio,-2.568311287,-0.025683113
39125,19614,Paulding County,Ohio,-4.119506475,-0.041195065
39127,36058,Perry County,Ohio,-1.802651284,-0.018026513
39129,55698,Pickaway County,Ohio,5.100721749,0.051007217
39131,28709,Pike County,Ohio,-5.646313003,-0.05646313
39133,161419,Portage County,Ohio,0.230456142,0.002304561
39135,42270,Preble County,Ohio,-3.006860658,-0.030068607
39137,34499,Putnam County,Ohio,-0.139134468,-0.001391345
39139,124475,Richland County,Ohio,0.370355493,0.003703555
39141,78064,Ross County,Ohio,-1.243851199,-0.012438512
39143,60944,Sandusky County,Ohio,-3.360462064,-0.033604621
39145,79499,Scioto County,Ohio,-6.90700512,-0.069070051
39147,56745,Seneca County,Ohio,-2.953564191,-0.029535642
39149,49423,Shelby County,Ohio,-2.413855897,-0.024138559
39151,375586,Stark County,Ohio,-0.195161694,-0.001951617
39153,541781,Summit County,Ohio,-0.249731903,-0.002497319
39155,210312,Trumbull County,Ohio,-3.963159496,-0.039631595
39157,92582,Tuscarawas County,Ohio,0.735564149,0.007355641
39159,52300,Union County,Ohio,20.0458891,0.200458891
39161,28744,Van Wert County,Ohio,0.650570554,0.006505706
39163,13435,Vinton County,Ohio,-4.726460737,-0.047264607
39165,212693,Warren County,Ohio,13.93745915,0.139374592
39167,61778,Washington County,Ohio,-3.248729321,-0.032487293
39169,114520,Wayne County,Ohio,2.073000349,0.020730003
39171,37642,Williams County,Ohio,-1.43456777,-0.014345678
39173,125488,Wood County,Ohio,5.386969272,0.053869693
39175,22615,Wyandot County,Ohio,-3.161618395,-0.031616184
40001,22683,Adair County,Oklahoma,-14.05457832,-0.140545783
40003,5642,Alfalfa County,Oklahoma,1.010280043,0.0101028
40005,14182,Atoka County,Oklahoma,-0.274996474,-0.002749965
40007,5636,Beaver County,Oklahoma,-10.41518808,-0.104151881
40009,22119,Beckham County,Oklahoma,1.315611013,0.01315611
40011,11943,Blaine County,Oklahoma,-26.86092272,-0.268609227
40013,42416,Bryan County,Oklahoma,8.607600905,0.086076009
40015,29600,Caddo County,Oklahoma,-8.969594595,-0.089695946
40017,115541,Canadian County,Oklahoma,33.6365446,0.336365446
40019,47557,Carter County,Oklahoma,0.937821982,0.00937822
40021,46987,Cherokee County,Oklahoma,0.19367059,0.001936706
40023,15205,Choctaw County,Oklahoma,-6.583360737,-0.065833607
40025,2475,Cimarron County,Oklahoma,-7.232323232,-0.072323232
40027,255755,Cleveland County,Oklahoma,15.55121112,0.155512111
40029,5925,Coal County,Oklahoma,-11.12236287,-0.111223629
40031,124098,Comanche County,Oklahoma,-2.395687279,-0.023956873
40033,6193,Cotton County,Oklahoma,-10.75407718,-0.107540772
40035,15029,Craig County,Oklahoma,-6.134806042,-0.06134806
40037,69967,Creek County,Oklahoma,2.5540612,0.025540612
40039,27469,Custer County,Oklahoma,3.800648003,0.03800648
40041,41487,Delaware County,Oklahoma,-2.627329043,-0.02627329
40043,4810,Dewey County,Oklahoma,-6.777546778,-0.067775468
40045,4151,Ellis County,Oklahoma,-9.684413394,-0.096844134
40047,60580,Garfield County,Oklahoma,3.740508419,0.037405084
40049,27576,Garvin County,Oklahoma,-6.962576153,-0.069625762
40051,52431,Grady County,Oklahoma,4.508782972,0.04508783
40053,4527,Grant County,Oklahoma,-7.908106914,-0.079081069
40055,6239,Greer County,Oklahoma,-11.98910082,-0.119891008
40057,2922,Harmon County,Oklahoma,-14.85284052,-0.148528405
40059,3685,Harper County,Oklahoma,-11.20759837,-0.112075984
40061,12769,Haskell County,Oklahoma,-9.460411935,-0.094604119
40063,14003,Hughes County,Oklahoma,-4.541883882,-0.045418839
40065,26446,Jackson County,Oklahoma,-6.280722983,-0.06280723
40067,6472,Jefferson County,Oklahoma,-17.53708282,-0.175370828
40069,10957,Johnston County,Oklahoma,-6.251711235,-0.062517112
40071,46562,Kay County,Oklahoma,-6.146643185,-0.061466432
40073,15034,Kingfisher County,Oklahoma,0.997738459,0.009977385
40075,9446,Kiowa County,Oklahoma,-9.919542664,-0.099195427
40077,11154,Latimer County,Oklahoma,-15.33082302,-0.15330823
40079,50384,Le Flore County,Oklahoma,-4.475627183,-0.044756272
40081,34273,Lincoln County,Oklahoma,-2.377965162,-0.023779652
40083,41848,Logan County,Oklahoma,18.41665074,0.184166507
40085,9423,Love County,Oklahoma,7.672715696,0.076727157
40087,34506,McClain County,Oklahoma,20.7384223,0.207384223
40089,33151,McCurtain County,Oklahoma,-7.049561099,-0.070495611
40091,20252,McIntosh County,Oklahoma,-6.473434722,-0.064734347
40093,7527,Major County,Oklahoma,3.387803906,0.033878039
40095,15840,Marshall County,Oklahoma,-3.333333333,-0.033333333
40097,41259,Mayes County,Oklahoma,-5.363678228,-0.053636782
40099,13488,Murray County,Oklahoma,3.084223013,0.03084223
40101,70990,Muskogee County,Oklahoma,-6.55162699,-0.06551627
40103,11561,Noble County,Oklahoma,-5.509903988,-0.05509904
40105,10536,Nowata County,Oklahoma,-11.54138193,-0.115413819
40107,12191,Okfuskee County,Oklahoma,-7.226642605,-0.072266426
40109,718633,Oklahoma County,Oklahoma,10.80648954,0.108064895
40111,40069,Okmulgee County,Oklahoma,-8.393022037,-0.08393022
40113,47472,Osage County,Oklahoma,-3.484159083,-0.034841591
40115,31848,Ottawa County,Oklahoma,-4.907686511,-0.049076865
40117,16577,Pawnee County,Oklahoma,-6.177233516,-0.061772335
40119,77350,Payne County,Oklahoma,5.553975436,0.055539754
40121,45837,Pittsburg County,Oklahoma,-4.502912494,-0.045029125
40123,37492,Pontotoc County,Oklahoma,1.528326043,0.01528326
40125,69442,Pottawatomie County,Oklahoma,4.337432678,0.043374327
40127,11572,Pushmataha County,Oklahoma,-6.56757691,-0.065675769
40129,3647,Roger Mills County,Oklahoma,-5.621058404,-0.056210584
40131,86905,Rogers County,Oklahoma,9.590932628,0.095909326
40133,25482,Seminole County,Oklahoma,-7.55827643,-0.075582764
40135,42391,Sequoyah County,Oklahoma,-7.336462928,-0.073364629
40137,45048,Stephens County,Oklahoma,-4.883679631,-0.048836796
40139,20640,Texas County,Oklahoma,3.604651163,0.036046512
40141,7992,Tillman County,Oklahoma,-12.81281281,-0.128128128
40143,603403,Tulsa County,Oklahoma,10.9174134,0.109174134
40145,73085,Wagoner County,Oklahoma,10.80385852,0.108038585
40147,50976,Washington County,Oklahoma,2.901365348,0.029013653
40149,11629,Washita County,Oklahoma,-6.062430132,-0.060624301
40151,8878,Woods County,Oklahoma,-2.861004731,-0.028610047
40153,20081,Woodward County,Oklahoma,1.937154524,0.019371545
41001,16134,Baker County,Oregon,3.309780588,0.033097806
41003,85579,Benton County,Oregon,11.22354783,0.112235478
41005,375992,Clackamas County,Oregon,12.07711866,0.120771187
41007,37039,Clatsop County,Oregon,10.88852291,0.108885229
41009,49351,Columbia County,Oregon,6.561163908,0.065611639
41011,63043,Coos County,Oregon,2.991608902,0.029916089
41013,20978,Crook County,Oregon,17.92353895,0.17923539
41015,22364,Curry County,Oregon,4.838132713,0.048381327
41017,157733,Deschutes County,Oregon,25.68898075,0.256889808
41019,107667,Douglas County,Oregon,3.282342779,0.032823428
41021,1871,Gilliam County,Oregon,6.62747194,0.066274719
41023,7445,Grant County,Oregon,-2.84754869,-0.028475487
41025,7422,Harney County,Oregon,0.983562382,0.009835624
41027,22346,Hood River County,Oregon,7.298845431,0.072988454
41029,203206,Jackson County,Oregon,9.868310975,0.09868311
41031,21720,Jefferson County,Oregon,12.80847145,0.128084715
41033,82713,Josephine County,Oregon,6.500791895,0.065007919
41035,66380,Klamath County,Oregon,4.569147334,0.045691473
41037,7895,Lake County,Oregon,3.356554782,0.033565548
41039,351715,Lane County,Oregon,8.886740685,0.088867407
41041,46034,Lincoln County,Oregon,9.47343268,0.094734327
41043,116672,Linn County,Oregon,10.23210368,0.102321037
41045,31313,Malheur County,Oregon,0.823938939,0.008239389
41047,315335,Marion County,Oregon,9.699208778,0.096992088
41049,11173,Morrow County,Oregon,9.066499597,0.090664996
41051,735334,Multnomah County,Oregon,10.89219321,0.108921932
41053,75403,Polk County,Oregon,15.95427238,0.159542724
41055,1765,Sherman County,Oregon,5.949008499,0.059490085
41057,25250,Tillamook County,Oregon,8.475247525,0.084752475
41059,75889,Umatilla County,Oregon,5.515950928,0.055159509
41061,25748,Union County,Oregon,1.739940966,0.01739941
41063,7008,Wallowa County,Oregon,5.465182648,0.054651826
41065,25213,Wasco County,Oregon,5.778764923,0.057787649
41067,529710,Washington County,Oregon,13.33975194,0.133397519
41069,1441,Wheeler County,Oregon,0.693962526,0.006939625
41071,99193,Yamhill County,Oregon,8.598388999,0.08598389
42001,101407,Adams County,Pennsylvania,2.411076158,0.024110762
42003,1223348,Allegheny County,Pennsylvania,2.225858873,0.022258589
42005,68941,Armstrong County,Pennsylvania,-4.907094472,-0.049070945
42007,170539,Beaver County,Pennsylvania,-1.362738142,-0.013627381
42009,49762,Bedford County,Pennsylvania,-4.390900687,-0.043909007
42011,411442,Berks County,Pennsylvania,4.230729969,0.0423073
42013,127089,Blair County,Pennsylvania,-3.357489633,-0.033574896
42015,62622,Bradford County,Pennsylvania,-4.239724059,-0.042397241
42017,625249,Bucks County,Pennsylvania,3.404883494,0.034048835
42019,183862,Butler County,Pennsylvania,5.385017024,0.05385017
42021,143679,Cambria County,Pennsylvania,-7.104030512,-0.071040305
42023,5085,Cameron County,Pennsylvania,-10.58013766,-0.105801377
42025,65249,Carbon County,Pennsylvania,-0.766295269,-0.007662953
42027,153990,Centre County,Pennsylvania,2.715760764,0.027157608
42029,498886,Chester County,Pennsylvania,7.121266181,0.071212662
42031,39988,Clarion County,Pennsylvania,-6.869560868,-0.068695609
42033,81642,Clearfield County,Pennsylvania,-1.322848534,-0.013228485
42035,39238,Clinton County,Pennsylvania,-4.556807177,-0.045568072
42037,67295,Columbia County,Pennsylvania,-3.816033881,-0.038160339
42039,88765,Crawford County,Pennsylvania,-5.437954149,-0.054379541
42041,235406,Cumberland County,Pennsylvania,10.22191448,0.102219145
42043,268100,Dauphin County,Pennsylvania,6.82618426,0.068261843
42045,558979,Delaware County,Pennsylvania,3.193501008,0.03193501
42047,31946,Elk County,Pennsylvania,-2.992549928,-0.029925499
42049,280566,Erie County,Pennsylvania,-3.453732812,-0.034537328
42051,136606,Fayette County,Pennsylvania,-5.711315755,-0.057113158
42053,7716,Forest County,Pennsylvania,-9.629341628,-0.096293416
42055,149618,Franklin County,Pennsylvania,4.220080472,0.042200805
42057,14845,Fulton County,Pennsylvania,-1.946783429,-0.019467834
42059,38686,Greene County,Pennsylvania,-7.061986248,-0.070619862
42061,45913,Huntingdon County,Pennsylvania,-3.966196938,-0.039661969
42063,88880,Indiana County,Pennsylvania,-6.338883888,-0.063388839
42065,45200,Jefferson County,Pennsylvania,-1.566371681,-0.015663717
42067,24636,Juniata County,Pennsylvania,-4.574606267,-0.045746063
42069,214437,Lackawanna County,Pennsylvania,0.680386314,0.006803863
42071,519445,Lancaster County,Pennsylvania,6.456698977,0.06456699
42073,91108,Lawrence County,Pennsylvania,-5.529701014,-0.05529701
42075,133568,Lebanon County,Pennsylvania,7.25398299,0.07253983
42077,349497,Lehigh County,Pennsylvania,7.170304752,0.071703048
42079,320918,Luzerne County,Pennsylvania,1.45707003,0.0145707
42081,116111,Lycoming County,Pennsylvania,-1.656173834,-0.016561738
42083,43450,McKean County,Pennsylvania,-6.945914845,-0.069459148
42085,116638,Mercer County,Pennsylvania,-5.132118178,-0.051321182
42087,46682,Mifflin County,Pennsylvania,-1.154620625,-0.011546206
42089,169842,Monroe County,Pennsylvania,-0.892005511,-0.008920055
42091,799874,Montgomery County,Pennsylvania,7.085991044,0.07085991
42093,18267,Montour County,Pennsylvania,-0.717140198,-0.007171402
42095,297735,Northampton County,Pennsylvania,5.110584916,0.051105849
